"","sample","Gene","HV","TPM","log2_TPM_tissue","tissue","clean_tissue","tissue_group_1","tissue_group_2","dev_order"
"4945","DV-LF-11","AT2G16870","non-hv",4.3510533944834,2.41982292467317,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4946","DV-LF-11","AT5G38850","non-hv",13.4977231973136,3.85775444410292,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4947","DV-LF-11","AT5G22690","non-hv",13.4455826685936,3.85255649166888,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4948","DV-LF-11","AT5G45200","non-hv",0,0,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4949","DV-LF-11","AT5G45210","non-hv",0,0,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4950","DV-LF-11","AT5G45230","non-hv",0,0,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4951","DV-LF-11","AT5G35450","non-hv",4.13161570871825,2.35941313537593,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4952","DV-LF-11","AT5G43730","non-hv",3.15448351107212,2.05466913106759,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4953","DV-LF-11","AT5G43740","hv",12.2091050389712,3.72346081737088,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4954","DV-LF-11","AT5G45250","non-hv",21.0844335777975,4.46495792545506,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4955","DV-LF-11","AT3G04220","non-hv",2.69149247465721,1.8842042174944,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4956","DV-LF-11","AT5G45260","non-hv",11.1837731452569,3.60688907993587,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4957","DV-LF-11","AT2G17060","non-hv",0.428641420210903,0.514643854712094,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4958","DV-LF-11","AT5G40910","non-hv",52.205020003808,5.73349046830036,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4959","DV-LF-11","AT4G09430","non-hv",0.18535398404009,0.245317957652975,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4960","DV-LF-11","AT5G17680","non-hv",1.31255008936885,1.20948461445119,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4961","DV-LF-11","AT3G44400","hv",9.1517299041029,3.34365368549157,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4962","DV-LF-11","AT3G50950","non-hv",261.60387267515,8.03674438189294,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4963","DV-LF-11","AT3G44480","hv",51.7449006978812,5.72095971774061,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4964","DV-LF-11","AT5G17880","non-hv",20.173757708886,4.40420542218721,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4965","DV-LF-11","AT5G17890","non-hv",19.2211732681368,4.33779480226755,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4966","DV-LF-11","AT5G17970","non-hv",0.0253209049813722,0.0360755151627081,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4967","DV-LF-11","AT4G33300","non-hv",68.7475488275017,6.12407061137692,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4968","DV-LF-11","AT1G61180","hv",19.147108262808,4.332500876852,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4969","DV-LF-11","AT3G44630","hv",58.8042067251437,5.90217506439512,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4970","DV-LF-11","AT1G61190","hv",58.2681001026489,5.88918390612296,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4971","DV-LF-11","AT3G44670","hv",53.5335018853819,5.76907089641933,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4972","DV-LF-11","AT5G41540","non-hv",0.263568488042533,0.337503863476587,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4973","DV-LF-11","AT5G41550","non-hv",2.28531291015273,1.71603078681137,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4974","DV-LF-11","AT1G61300","hv",25.8762152257953,4.74825808347194,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4975","DV-LF-11","AT5G46260","non-hv",4.58733727068806,2.48216090890176,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4976","DV-LF-11","AT1G61310","hv",7.00635639501315,3.00114583729353,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4977","DV-LF-11","AT4G19050","non-hv",5.39656408462603,2.67729716930742,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4978","DV-LF-11","AT5G46270","non-hv",10.8625061343912,3.56833692818673,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4979","DV-LF-11","AT5G41740","hv",34.2768099583055,5.14064820041389,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4980","DV-LF-11","AT5G41750","hv",37.3938014748485,5.26280150730957,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4981","DV-LF-11","AT5G18350","non-hv",0.106588120081469,0.146118340739073,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4982","DV-LF-11","AT3G46530","hv",32.1352934589647,5.05029679142313,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4983","DV-LF-11","AT5G18360","non-hv",4.95969517341434,2.57523854158509,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4984","DV-LF-11","AT5G46450","non-hv",26.4877227335356,4.78071548420009,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4985","DV-LF-11","AT5G18370","non-hv",3.10206123089399,2.03634902688549,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4986","DV-LF-11","AT3G51560","non-hv",0,0,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4987","DV-LF-11","AT5G46510","hv",39.3451178277554,5.3343221980847,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4988","DV-LF-11","AT3G51570","non-hv",0,0,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4989","DV-LF-11","AT5G46520","hv",13.1467431841859,3.82239805375161,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4990","DV-LF-11","AT5G36930","non-hv",22.6640838848454,4.56462716653586,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4991","DV-LF-11","AT3G46710","non-hv",0,0,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4992","DV-LF-11","AT3G46730","non-hv",0.0778035498682778,0.108094243527926,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4993","DV-LF-11","AT4G19510","non-hv",24.8037487377935,4.68950876877429,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4994","DV-LF-11","AT1G50180","non-hv",7.14247421725029,3.02546724640453,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4995","DV-LF-11","AT4G19530","non-hv",43.8691037654975,5.48765046218699,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4996","DV-LF-11","AT5G51630","non-hv",3.50890861451763,2.1727782700734,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4997","DV-LF-11","AT5G04720","non-hv",59.728215068856,5.92429506082896,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4998","DV-LF-11","AT5G58120","non-hv",22.8337843363483,4.57493613621067,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"4999","DV-LF-11","AT5G63020","non-hv",34.4414567575986,5.14736599939458,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5000","DV-LF-11","AT5G66900","non-hv",35.8902697891922,5.20516843480397,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5001","DV-LF-11","AT5G66910","non-hv",18.4816691600261,4.28404538553803,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5002","DV-LF-11","AT1G53350","non-hv",13.7151217489687,3.87922757368668,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5003","DV-LF-11","AT1G27170","non-hv",1.26294905157537,1.17820410388586,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5004","DV-LF-11","AT1G27180","non-hv",5.32315883846979,2.66064546063075,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5005","DV-LF-11","AT1G10920","non-hv",9.74664483181116,3.4258144067911,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5006","DV-LF-11","AT1G51480","non-hv",0,0,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5007","DV-LF-11","AT1G17600","non-hv",10.889295075646,3.57159127414098,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5008","DV-LF-11","AT1G31540","hv",37.5255860445615,5.26774499782215,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5009","DV-LF-11","AT1G12210","non-hv",3.00658232329683,2.00237212007167,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5010","DV-LF-11","AT1G12220","non-hv",19.4387862962535,4.3532376230433,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5011","DV-LF-11","AT3G14460","non-hv",0.546344113734585,0.628861403309153,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5012","DV-LF-11","AT1G12280","non-hv",9.44499669053521,3.38474013017901,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5013","DV-LF-11","AT1G12290","non-hv",2.78026972896706,1.91848917697546,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5014","DV-LF-11","AT3G14470","non-hv",8.07816961161371,3.18240144306189,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5015","DV-LF-11","AT4G14370","non-hv",5.97391218838295,2.80196819861677,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5016","DV-LF-11","AT1G15890","non-hv",6.71914449051238,2.94844096307784,"adult, rosette leaf, rosette leaf 11","rosette leaf 11","vegetative","shoot",18
"5017","DV-LF-12","AT4G10780","non-hv",0.0731750379777822,0.101885403053891,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5018","DV-LF-12","AT3G25510","non-hv",1.19923386443389,1.13700102716662,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5019","DV-LF-12","AT5G47250","non-hv",5.03813350371755,2.59410265533149,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5020","DV-LF-12","AT5G47260","non-hv",0,0,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5021","DV-LF-12","AT5G47280","non-hv",0,0,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5022","DV-LF-12","AT4G11170","hv",0.216905388703376,0.283217006544334,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5023","DV-LF-12","AT5G05400","non-hv",0.639477452672649,0.713236060839827,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5024","DV-LF-12","AT1G62630","hv",13.7229556004374,3.87999541316191,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5025","DV-LF-12","AT1G56510","non-hv",11.4148743561632,3.63399775578532,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5026","DV-LF-12","AT1G56520","non-hv",9.62519603596016,3.40941755425521,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5027","DV-LF-12","AT1G56540","non-hv",3.38995895448,2.134207450821,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5028","DV-LF-12","AT2G14080","hv",16.6570163363332,4.14216967340932,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5029","DV-LF-12","AT1G10920","non-hv",10.3825988815757,3.50875808710977,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5030","DV-LF-12","AT5G43470","hv",58.8712503583379,5.90379149485811,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5031","DV-LF-12","AT1G15890","non-hv",1.04682114445931,1.03338504213903,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5032","DV-LF-12","AT4G12010","non-hv",8.3165170299768,3.21979070565928,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5033","DV-LF-12","AT1G72840","non-hv",3.04007595488185,2.01438241641798,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5034","DV-LF-12","AT1G72860","non-hv",0.10419305055866,0.142992426405406,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5035","DV-LF-12","AT1G31540","hv",19.9874051942518,4.39145190302326,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5036","DV-LF-12","AT1G51480","non-hv",0,0,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5037","DV-LF-12","AT5G22690","non-hv",7.26575944318218,3.04714737784527,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5038","DV-LF-12","AT5G43730","non-hv",5.39737878955667,2.67748090793692,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5039","DV-LF-12","AT5G43740","hv",10.6376108219722,3.54072300115035,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5040","DV-LF-12","AT4G26090","non-hv",11.7738789964232,3.67512478430759,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5041","DV-LF-12","AT5G48620","hv",70.0784489751922,6.15134029510296,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5042","DV-LF-12","AT1G27170","non-hv",2.01878727001268,1.59396909560242,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5043","DV-LF-12","AT1G27180","non-hv",5.26831862380365,2.64807851505273,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5044","DV-LF-12","AT5G48770","non-hv",0.034801565876713,0.0493541422439691,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5045","DV-LF-12","AT1G63350","non-hv",1.12353410853934,1.08646728166641,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5046","DV-LF-12","AT1G63360","hv",19.3012836853331,4.34349904928852,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5047","DV-LF-12","AT4G16860","hv",84.2352460933034,6.41337822544494,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5048","DV-LF-12","AT4G16890","hv",109.552493760162,6.78858775852761,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5049","DV-LF-12","AT4G16900","non-hv",14.0741130521719,3.9140012125764,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5050","DV-LF-12","AT4G16920","hv",1.04384698090765,1.03128718837464,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5051","DV-LF-12","AT4G16940","hv",1.15879276380328,1.11022475656873,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5052","DV-LF-12","AT4G16950","hv",88.9989481126163,6.49183623453434,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5053","DV-LF-12","AT4G16960","hv",4.17076783256413,2.37037852927927,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5054","DV-LF-12","AT4G36150","non-hv",8.73083171978071,3.2825631212162,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5055","DV-LF-12","AT5G17680","non-hv",0.856104278104796,0.892277765033693,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5056","DV-LF-12","AT1G58390","non-hv",0.456977527600325,0.542978625467219,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5057","DV-LF-12","AT1G58400","non-hv",0.185553090778696,0.245560270232932,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5058","DV-LF-12","AT1G58410","non-hv",0.312817535529545,0.392666414418678,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5059","DV-LF-12","AT3G44400","hv",6.17582638127939,2.84314498475308,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5060","DV-LF-12","AT5G49140","non-hv",0,0,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5061","DV-LF-12","AT1G63730","non-hv",2.86440102389177,1.95024481600584,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5062","DV-LF-12","AT1G63740","non-hv",7.48895936135947,3.08558770852226,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5063","DV-LF-12","AT1G63750","non-hv",5.33786253369475,2.66399636844409,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5064","DV-LF-12","AT1G58602","hv",27.9854184036519,4.85725540591007,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5065","DV-LF-12","AT3G44480","hv",52.1875008987336,5.73301534606384,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5066","DV-LF-12","AT5G17880","non-hv",17.290476571146,4.19302076089097,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5067","DV-LF-12","AT1G58807","hv",63.6698478372874,6.01502131073706,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5068","DV-LF-12","AT5G17890","non-hv",19.0890596317198,4.32833812802742,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5069","DV-LF-12","AT1G58848","hv",43.1767371564553,5.4652149617011,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5070","DV-LF-12","AT1G63870","non-hv",0,0,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5071","DV-LF-12","AT5G44510","non-hv",15.2060563301216,4.01846115519508,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5072","DV-LF-12","AT1G59124","hv",63.6698478372874,6.01502131073706,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5073","DV-LF-12","AT1G63880","non-hv",32.3691159761259,5.06044156163676,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5074","DV-LF-12","AT5G17970","non-hv",0,0,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5075","DV-LF-12","AT1G59218","hv",31.637423311353,5.02845525750711,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5076","DV-LF-12","AT3G44630","hv",32.6711075958197,5.0734392736328,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5077","DV-LF-12","AT3G44670","hv",61.2649558997525,5.96034850573632,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5078","DV-LF-12","AT5G38340","non-hv",0.540881374093011,0.623755799169198,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5079","DV-LF-12","AT1G64070","non-hv",0.0402334284743824,0.0569073055917476,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5080","DV-LF-12","AT5G38350","hv",0,0,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5081","DV-LF-12","AT1G59620","non-hv",22.7808210574924,4.57172662137226,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5082","DV-LF-12","AT1G12210","non-hv",3.73082056514136,2.24209044203961,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5083","DV-LF-12","AT1G12220","non-hv",9.87811784726972,3.44335705521586,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5084","DV-LF-12","AT1G69550","hv",23.5547789495405,4.61793192984831,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5085","DV-LF-12","AT1G12280","non-hv",5.59394562678706,2.72114199069527,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5086","DV-LF-12","AT1G12290","non-hv",1.31333575772383,1.20997467403669,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5087","DV-LF-12","AT5G40100","non-hv",0.149036477257175,0.200424598438943,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5088","DV-LF-12","AT4G27190","non-hv",0,0,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5089","DV-LF-12","AT4G27220","non-hv",0.261159881816608,0.334751182948039,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5090","DV-LF-12","AT5G11250","non-hv",8.68330961178382,3.27550022357875,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5091","DV-LF-12","AT1G59780","hv",0,0,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5092","DV-LF-12","AT5G18350","non-hv",0,0,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5093","DV-LF-12","AT5G18360","non-hv",3.26435740820919,2.09232835963604,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5094","DV-LF-12","AT4G08450","non-hv",0,0,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5095","DV-LF-12","AT5G18370","non-hv",3.02051274025208,2.00737950156535,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5096","DV-LF-12","AT5G44870","non-hv",22.209096327777,4.53661844571214,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5097","DV-LF-12","AT1G53350","non-hv",11.7108629138616,3.66799007009966,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5098","DV-LF-12","AT3G07040","non-hv",10.038292424992,3.46444510572326,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5099","DV-LF-12","AT1G17600","non-hv",7.03472960510275,3.00624947331651,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5100","DV-LF-12","AT5G45050","non-hv",19.7356783168308,4.37404333713107,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5101","DV-LF-12","AT5G45060","non-hv",22.2248292313578,4.53759608361675,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5102","DV-LF-12","AT2G16870","non-hv",4.55383130246879,2.473483355985,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5103","DV-LF-12","AT5G38850","non-hv",11.1246656280682,3.5998730563414,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5104","DV-LF-12","AT5G45200","non-hv",0,0,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5105","DV-LF-12","AT5G45210","non-hv",0.045186954092571,0.0637610223237537,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5106","DV-LF-12","AT5G45230","non-hv",0,0,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5107","DV-LF-12","AT5G35450","non-hv",4.79738806652292,2.5354030602044,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5108","DV-LF-12","AT5G45250","non-hv",16.4111661645583,4.12194092989713,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5109","DV-LF-12","AT3G04220","non-hv",1.61775849954908,1.38833200806477,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5110","DV-LF-12","AT5G45260","non-hv",9.79540340121962,3.4323452496943,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5111","DV-LF-12","AT2G17060","non-hv",0.258158922294902,0.331314165401458,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5112","DV-LF-12","AT5G40910","non-hv",46.2604198084506,5.56256053953725,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5113","DV-LF-12","AT4G09430","non-hv",0.223375535369435,0.29086733097243,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5114","DV-LF-12","AT3G14460","non-hv",0.178781505792941,0.237296330937535,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5115","DV-LF-12","AT3G14470","non-hv",8.1958747981483,3.20098682389426,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5116","DV-LF-12","AT1G65850","non-hv",0.159285826855868,0.213236312805693,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5117","DV-LF-12","AT3G50950","non-hv",112.985047052554,6.83270076891873,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5118","DV-LF-12","AT4G14370","non-hv",3.05200761671545,2.01863688603127,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5119","DV-LF-12","AT4G33300","non-hv",35.9841865061073,5.20883663790258,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5120","DV-LF-12","AT1G61180","hv",20.5734292800897,4.43118361826298,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5121","DV-LF-12","AT1G61190","hv",42.8079201312164,5.45311981633643,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
"5122","DV-LF-12","AT5G41540","non-hv",0.314290252945649,0.394283921202929,"adult, rosette leaf, rosette leaf 12","rosette leaf 12","vegetative","shoot",19
